id,combined_cleaned
495,재가요양보호사 채용 부산광역시 사하구 다대로 다대동 다대포현대아파트 노인 요양 복지시설 운영업 요양보호사필수 사회형
496,재가요양보호사 채용 긴급 부산광역시 북구 금곡대로번길 단지 금곡동 방문 복지서비스 제공업 요양보호사급필수 사회형
497,좌동 아파트 재가요양보호사 모집 부산광역시 해운대구 대천로번길 좌동 엘지아파트 그 외 기타 비거주 복지 서비스업 요양보호사필수 사회형
498,재가요양보호사 모집 부산광역시 금정구 서금로 인근 금사동 삼한사랑채아파트 방문 복지서비스 제공업 요양보호사필수 사회형
499,재가요양보호사 모집 부산광역시 연제구 고분로번길 연산동 현대아파트 방문 복지서비스 제공업 요양보호사필수 사회형
500,재가요양보호사 모집 부산광역시 서구 천마로번길 남부민동 화목주택 사회복지 서비스업 요양보호사필수 사회형
501,요양병원 조리사 구인 부산광역시 사하구 다대로 다대동 요양 병원 한식조리기능사필수 기타 外 기타 조리사 자격증 사회형
502,재가요양보호사님 모십니다 부산광역시 남구 황령대로 방문 복지서비스 제공업 요양보호사필수 사회형
503,탑마트 미화사원 모집 부산광역시 금정구 공단서로 금사동 임시 및 일용 인력 공급업 관계없음 현실형
504,등급 대 독거 할머니 주일 재가요양보호사 모집 부산광역시 남구 동명로번길 용호동 동원아파트 방문 복지서비스 제공업 요양보호사필수 사회형
505,청사 시설관리공무직 채용 재공고 부산 사상구 현실형 세부내용 사상구 청사 시설관리공무직 채용 재공고입니다 접수기간 월 수 근무기간 근무지 사상구청 재무과 재산관리팀 담당업무 구청사 기계설비 유지관리청사 내외부 해당 시설에 대한 점검 관리 및 보수 접수방법 방문접수 접수처 사상구청 층 재무과재산관리팀 제출서류 붙임파일 참조 문의처 사상구청 재무과 재산관리팀 상세 내용은 붙임 파일을 참조하시기 바랍니다
506,재부산여성가족과 평생교육진흥원 미화원 채용공고 부산 북구 현실형 세부내용 재부산여성가족과 평생교육진흥원 공고 제호청사 및 시설 내외부 청소 환경정비 업무를 수행할 직원을 다음과 같이 공개모집합니다 채용분야 및 인원 미화원 명 접수기간 금 금 까지 접수처 부산여성가족과 평생교육진흥원 운영지원부 주소 부산시 북구 효열로 금곡동 기타 자세한 내용은 공고문 참고 부탁드립니다
507,부산진여성새로일하기센터 취업상담사 모집 부산 전체 사회형 세부내용 부산진여성새로일하기센터 취업상담사 모집공고 모집대상인원 취업상담사 명 직무 구인구직 상담 구인처발굴 등 취업지원 및 여성새로일하기센터 내 관련 업무 지원자격 직업상담사 자격증 소지자 또는 직업상담 직업교육훈련 사회복지 등 관련업무에 년이상 종사한 사람 우대사항 보건의료 사회복지 관련 경력자 선발우대 급여 월 원 이상 경력자 협의 가능실제 지급액은 인상된 년도 사업지침 기준 적용 식대 명절상여 매월활동경비 만원 등 별도지급 근무형태 계약직 근무시간 월금 근무기간 채용시 접수기간 월 일 면접일자 금 면접 진행 예정 일정변경 가능성 있음 지원방법 이메일 접수 _ 으로 자사이력서 발송메일 제목 취업상담사지원_ 이름 제출서류 차 서류전형 자사양식의 이력서 자소서 경력기술서 자격증사본 경력증명서 졸업증명서 등 기타증빙자료자격증사본 경력증명서 졸업증명서 등 기타증빙자료는 최종합격 후 제출 차 면접심사 서류 합격자 개별연락 접수된 서류는 일체 반환되지 않습니다
508,년도 재영화의전당 제차 기간제 직원 채용 부산 전체 현실형 세부내용 재단법인 영화의전당 년도 제차 기간제근로자 공개채용을 다음과 같이 실시하오니 많은 지원바랍니다자세한 사항은 공고문을 참고해 주시고문의사항은 재영화의전당 경영지원팀으로 해 주시기 바랍니다
509,부산광역시 일생활균형지원센터 직원 채용 공고 부산 동래구 사회형 세부내용 부산광역시일생활균형지원센터 공고 제호부산광역시일생활균형지원센터 직원 채용 공고부산광역시일생활균형지원센터는 부산시민의 일과 삶의 균형을 위한 일생활균형 직장 및 사회 환경 조성을 위해 함께 일할 참신하고 유능한 인재를 다음과 같이 공개 모집 합니다 채용분야 및 인원 고용형태 계약직 직급 팀원 인원 명 주 요 업 무 일생활균형 관련 사업 및 프로그램 개발 등 근무기간 채용일로부터 위탁기간내 재계약가능 계약직의 경우 인사내규 제조수습임용에 의해 수습기간 개월 적용 및 근무실적에 따라 위탁기간 동안 매년 재계약 가능 고용형태별 중복지원은 불가하며 직무수행 내용과 요구되는 지식기술태도 등은 첨부된 직무설명서 참조 근무조건계약직 근무시간 주일 시간 근무일 시간 근 무 지 부산일생활균형지원센터부산시 동래구 온천동 소재 보 수 부산일생활균형지원센터 보수규정 및 예산범위 내 결정 응시원서 접수 접수기간 목 금 까지 접수방법 접수 마감 자세한 내용은 첨부파일을 확인바랍니다
510,년 모자보건사업 기간제근로자보조인력 채용 공고 부산 남구 사회형 세부내용 부산광역시 남구보건소 모자보건실 기간제근로자 채용계획을 다음과 같이 공고합니다 채용분야 인원 모집분야 모자보건사업 인 원 명 근무기간 예산범위 및 제반사정에 따라 변경 가능 채용조건 담당업무 모자보건사업 민원 업무 전반 남구맘 산후조리비 지원 사업 민원 응대 등 기본급 천원월 선발방법 및 일정 접수기간 월 금 일간 접 수 처 부산광역시 남구 못골로 남구 보건소 층 모자보건실 접수방법 방문 및 등기 우편 접수 내 도착분에 한함 차 면접심사 면 접 일 수 보건소 일정에 따라 변동가능 최종합격자 발표 수 개별통보 기타 자세한 사항은 부산광역시 남구보건소 건강증진과 가족보건팀으로 문의 바랍니다
511,년 하반기 산림병해충예찰방제단 채용 공고 부산 남구 사회형 세부내용 부산광역시 남구청 공원녹지과에서는 산림병해충 선제적 대응 및 산림자원 보호를 위해년 하반기 산림병해충예찰방제단 기간제근로자를 다음과 같이 공개모집 합니다 채용개요 채용직종 산림병해충예찰방제단 모집인원 명 계약기간 약 개월 사업기간은 예산사정에 따라 변경될 수 있음 담당업무 소나무재선충병 등 산림병해충 예찰 피해고사목 훈증 파쇄 및 나무주사 등 채용조건 임금단가 원일 천공근로자 원일 벌목공 원일 근무시간 일 시간 주 일시간 근무원칙이나 시기별로 사업의 특성에 맞추어 조별 또는 개인별로 별도 정할 수 있음 응시원서 접수 접수기간 화 금 접수처 남구 못골로 대연동 남구청 층 공원녹지과산림팀 실기면접심사 목 남구청 대강당층 산불진화대기실층 체력심사 화 남구 국민체육센터부산 남구 백운포로 최종합격자 발표 금 한공고 및 개별 통보유선 문자 통보합격자에 한함 기타 자세한 사항은 남구청 공원녹지과 산림팀 으로 문의바랍니다
512,분포문화체육센터 시간강사발레 채용 공고 부산 남구 사회형 세부내용 분포문화체육센터 시간강사발레 채용 계획을 아래와 같이 공고합니다 모집분야 발레시간강사 채용인원 명 원서접수기간 화 수 까지 근로조건 붙임공고문 참조
513,년 부산관광공사 일반계약직시티투어 운전원 채용 공고 부산 전체 현실형 세부내용 년 부산관광공사 일반계약직시티투어 운전원 채용 공고 채용개요 채용직급 일반계약직시티투어 운전원 총 명 근무시간 주시간 주회 휴무 탄력적 근무월요일 정기휴무 보 수 월원 계약기간 개월 공고 및 접수기간 채용 상세내용 붙임 공고문 참고
514,년 가구주택기초조사 조사요원 채용공고 부산 해운대구 사회형 세부내용 년 가구주택기초조사 조사요원을 모집합니다 조사개요 조사목적 통계청 주관으로 전국의 모든 가구 및 주택의 기초정보를 파악하여 행정자료의 보완 및 총조사 조사구 설정 등에 활용하기 위함 조사대상 일부 아파트를 제외한 모든 거처빈집 포함 및 가구약 가구 건축년도 년미만 아파트의 경우 행정자료 및 공간정보를 활용하여 조사항목을 확인함에 따라 현장조사 대상에서 제외 조사기간 채용개요 접수기간 및 방법 인터넷 금 금 일간 인구주택총조사 홈페이지 조사요원 모집공고문 하단의 응시 원서 작성 방문 목 금 일간 해운대구 기획예산과로 응시원서 및 증빙서류 직접 제출 점심시간 제외 제출서류 응시원서 및 개인정보수집 이용 동의서 건강보험자격득실확인서 관련 증명서 등 채용구분 관리요원명 조사원명 채용조건 붙임 채용 공고 참조 합격자발표 목 합격자에 한하여 개별통보 문의사항 부산광역시 해운대구 기획예산과 미래혁신팀
515,부산광역시 지역통계작성 기간제노동자 채용 공고 부산 전체 사회형 세부내용 지역통계 작성을 위한 부산광역시 기간제노동자 채용계획을 다음과 같이 공고합니다 채용인원 기간제노동자 명 근무조건 근로기간 채용 공고문 참조 근무일수 주 일근무주 시간 일 시간 일일임금 원 대 보험 가입 근무장소 부산광역시청 빅데이터통계담당관통계팀 응시자격 제출서류 및 채용 절차 붙임 채용 공고문 참조 합격자 발표 서류전형 합격자 발표 금 최종 합격자 발표 수 홈페이지 게재 및 개별통지 기타 자세한 사항은 부산광역시 빅데이터통계담당관로 문의하시기 바랍니다
